"x","y"
"1254873600000","0.0000033021821968253935"
"1255132800000","0.0000029613117765079325"
"1255392000000","0.0000032524719271957626"
"1255651200000","0.000003465515939894176"
"1255910400000","0.0000031104425853968223"
"1256169600000","0.000003991024504550261"
"1256428800000","0.000004296387589417985"
"1256688000000","0.0000037992848931216893"
"1256947200000","0.000003224066058835975"
"1257206400000","0.0000024784120143915304"
"1257465600000","0.0000024997164156613717"
"1257724800000","0.000002918702973968249"
"1257984000000","0.0000032950807297354434"
"1258243200000","0.0000035365306107936434"
"1258502400000","0.000004111749445079357"
"1258761600000","0.000004289286122328036"
"1259020800000","0.000004246677319788354"
"1259280000000","0.000004402909595767188"
"1259539200000","0.000004062039175449729"
"1259798400000","0.0000037424731564021096"
"1260057600000","0.0000034229071373544907"
"1260316800000","0.000004275083188148142"
"1260576000000","0.000004914215226243378"
"1260835200000","0.000005354506185820097"
"1261094400000","0.000005922623553015866"
"1261353600000","0.000007832918200211631"
"1261612800000","0.0000090046602700529"
"1261872000000","0.000008116976883809518"
"1262131200000","0.000007811613798941793"
"1262390400000","0.000008044061164962121"
"1262649600000","0.000008792133081933148"
"1262908800000","0.000009467163022068197"
"1263168000000","0.000010113987824818193"
"1263427200000","0.000009739843607154376"
"1263686400000","0.000009867538674135241"
"1263945600000","0.000008878605835164385"
"1264204800000","0.000009026891527609728"
"1264464000000","0.000010121348438284244"
"1264723200000","0.000011340670567432433"
"1264982400000","0.000012734323168148333"
"1265241600000","0.000012562495719102858"
"1265500800000","0.00001518648707004803"
"1265760000000","0.000018253511800987963"
"1266019200000","0.00001733202760046215"
"1266278400000","0.000018341099785291205"
"1266537600000","0.000022706083314683202"
"1266796800000","0.000025777133035741302"
"1267056000000","0.00002933524196126286"
"1267315200000","0.00003121062535064865"
"1267574400000","0.00003289360202389796"
"1267833600000","0.00003281304626383943"
"1268092800000","0.000032758596059098747"
"1268352000000","0.00003288904240182143"
"1268611200000","0.00003153378137138713"
"1268870400000","0.00002992491497488779"
"1269129600000","0.000031855554650687"
"1269388800000","0.0000376755730451479"
"1269648000000","0.0000424112555012365"
"1269907200000","0.0000427935475017676"
"1270166400000","0.0000461956912802697"
"1270425600000","0.000048687185591489344"
"1270684800000","0.00005069214979220306"
"1270944000000","0.0000554026735154342"
"1271203200000","0.00006633054563085709"
"1271462400000","0.00007567708558221802"
"1271721600000","0.00008135442541261119"
"1271980800000","0.00008771246358593417"
"1272240000000","0.00008805595161319243"
"1272499200000","0.00009427678830307457"
"1272758400000","0.00009435820176447616"
"1273017600000","0.00009164743883699296"
"1273276800000","0.00009105324907238922"
"1273536000000","0.00008987933048811879"
"1273795200000","0.0000843131993614434"
"1274054400000","0.00007527964228700304"
"1274313600000","0.00008449569546395744"
"1274572800000","0.00009912172484974922"
"1274832000000","0.00011405039153088648"
"1275091200000","0.00012097261185830104"
"1275350400000","0.00012975954946003378"
"1275609600000","0.00012735581933487862"
"1275868800000","0.00011778380113991104"
"1276128000000","0.00012462895190756118"
"1276387200000","0.00013044555393005433"
"1276646400000","0.0001383942676078642"
"1276905600000","0.00013380252768420135"
"1277164800000","0.00013911019252776282"
"1277424000000","0.00014481110324284695"
"1277683200000","0.00015100458123811923"
"1277942400000","0.00016040213620528598"
"1278201600000","0.0001722531531414153"
"1278460800000","0.00018361713991378543"
"1278720000000","0.00018909670542399453"
"1278979200000","0.0002593523509672472"
"1279238400000","0.0008051616205265382"
"1279497600000","0.0019491891674936978"
"1279756800000","0.002140111333400446"
"1280016000000","0.0016618093426223942"
"1280275200000","0.0019047134581419468"
"1280534400000","0.0020531832985900425"
"1280793600000","0.002355141602406314"
"1281052800000","0.002681184769749751"
"1281312000000","0.002892421959144732"
"1281571200000","0.0031941166587798934"
"1281830400000","0.0037537927160652264"
"1282089600000","0.004180413308529621"
"1282348800000","0.0041489626631502656"
"1282608000000","0.004255815548815174"
"1282867200000","0.005113520475818061"
"1283126400000","0.005394517294354859"
"1283385600000","0.005249309735002596"
"1283644800000","0.005082152352823436"
"1283904000000","0.005082152352823436"
"1284163200000","0.00532586033240637"
"1284422400000","0.005644936680612474"
"1284681600000","0.006343348090886248"
"1284940800000","0.0073931772101341765"
"1285200000000","0.008280541207612206"
"1285459200000","0.009327179013800525"
"1285718400000","0.009672630088385729"
"1285977600000","0.009998576108157785"
"1286236800000","0.009442610182379059"
"1286496000000","0.009252118060100649"
"1286755200000","0.010132380304685117"
"1287014400000","0.010879755553415419"
"1287273600000","0.01240362426332092"
"1287532800000","0.01537384003262443"
"1287792000000","0.018211427443805318"
"1288051200000","0.01930343051221783"
"1288310400000","0.02128938473371944"
"1288569600000","0.02465964315385044"
"1288828800000","0.026755619597119217"
"1289088000000","0.02966237736812491"
"1289347200000","0.03675720120436911"
"1289606400000","0.04254216692981109"
"1289865600000","0.0487731567447337"
"1290124800000","0.04970738497828542"
"1290384000000","0.04976277428941365"
"1290643200000","0.052604858198255965"
"1290902400000","0.056664993637722545"
"1291161600000","0.06573740322878349"
"1291420800000","0.07164454888223595"
"1291680000000","0.08427217848460254"
"1291939200000","0.09195936154582565"
"1292198400000","0.09788371188271906"
"1292457600000","0.10047886079607618"
"1292716800000","0.10310350010494204"
"1292976000000","0.1075408659322434"
"1293235200000","0.1071203266653641"
"1293494400000","0.11187337004694561"
"1293753600000","0.11530471741606932"
"1294012800000","0.12178482196309202"
"1294272000000","0.12295751877285846"
"1294531200000","0.1272569941367796"
"1294790400000","0.12900856701216218"
"1295049600000","0.13885212912709374"
"1295308800000","0.14749893010555376"
"1295568000000","0.15357242772192217"
"1295827200000","0.15528810929240014"
"1296086400000","0.15856146741407812"
"1296345600000","0.16572441710904867"
"1296604800000","0.17653750813635027"
"1296864000000","0.17883031067973956"
"1297123200000","0.19446233084405257"
"1297382400000","0.21830039230416146"
"1297641600000","0.24064142870660657"
"1297900800000","0.2590261934781887"
"1298160000000","0.29959669954347357"
"1298419200000","0.34017995077385005"
"1298678400000","0.3731018281134246"
"1298937600000","0.4685931451535433"
"1299196800000","0.4856543018411199"
"1299456000000","0.5459629456636573"
"1299715200000","0.6164523364390773"
"1299974400000","0.5726000381572202"
"1300233600000","0.47723201209563254"
"1300492800000","0.4788552502320124"
"1300752000000","0.4875125202927042"
"1301011200000","0.5156486479899524"
"1301270400000","0.5460359578851073"
"1301529600000","0.5456088645050555"
"1301788800000","0.5838934132467589"
"1302048000000","0.6225910471783813"
"1302307200000","0.6287465999294106"
"1302566400000","0.647467219438023"
"1302825600000","0.6830170617890744"
"1303084800000","0.6812627371440682"
"1303344000000","0.6652195386031396"
"1303603200000","0.7264473346421355"
"1303862400000","0.7810618231767925"
"1304121600000","0.8263122562575635"
"1304380800000","0.9232774460793437"
"1304640000000","1.051478516297838"
"1304899200000","1.1082592126308077"
"1305158400000","1.2901019680834163"
"1305417600000","1.4722499703691792"
"1305676800000","1.6902457444311663"
"1305936000000","2.0916245378691234"
"1306195200000","2.598869617733605"
"1306454400000","3.2469518829809516"
"1306713600000","3.67349153963795"
"1306972800000","3.6611539439962955"
"1307232000000","3.90047872908568"
"1307491200000","4.7607425337761935"
"1307750400000","5.499008107004173"
"1308009600000","6.062811078865173"
"1308268800000","7.705129377365814"
"1308528000000","8.644156779775026"
"1308787200000","9.559463434228777"
"1309046400000","11.240486395744622"
"1309305600000","11.576946991870843"
"1309564800000","11.331991962913543"
"1309824000000","11.65520348821703"
"1310083200000","11.166740299534288"
"1310342400000","11.106488198983916"
"1310601600000","11.776879179465519"
"1310860800000","12.143172311343335"
"1311120000000","12.687062113222504"
"1311379200000","12.45482359540666"
"1311638400000","12.855571652689804"
"1311897600000","13.652915100919374"
"1312156800000","13.857048396183773"
"1312416000000","14.232809239908475"
"1312675200000","13.767242476971232"
"1312934400000","12.675433013454585"
"1313193600000","12.782738266478528"
"1313452800000","12.943696146014487"
"1313712000000","12.613399207187244"
"1313971200000","12.858922587096172"
"1314230400000","13.592512566270488"
"1314489600000","13.27193443970749"
"1314748800000","12.028091308643107"
"1315008000000","12.287055727826337"
"1315267200000","12.87016799910685"
"1315526400000","12.700555819144848"
"1315785600000","12.586932556349302"
"1316044800000","12.146189727010745"
"1316304000000","11.944308251326174"
"1316563200000","12.179374952927116"
"1316822400000","12.254171523774145"
"1317081600000","12.141976667503588"
"1317340800000","11.655237542660002"
"1317600000000","11.347533030673414"
"1317859200000","11.049009216586885"
"1318118400000","11.013018958552417"
"1318377600000","10.485161840713301"
"1318636800000","9.82534044341441"
"1318896000000","9.317272701017957"
"1319155200000","9.300634480621946"
"1319414400000","8.466189304511873"
"1319673600000","8.361925889431673"
"1319932800000","8.37235223093969"
"1320192000000","8.32725229251725"
"1320451200000","8.526276317127564"
"1320710400000","8.512159883134881"
"1320969600000","8.72581851473967"
"1321228800000","8.409603739964579"
"1321488000000","8.445602465262771"
"1321747200000","8.439707497531762"
"1322006400000","7.9265005813622125"
"1322265600000","7.621635174386742"
"1322524800000","7.39298611915514"
"1322784000000","7.932839134788684"
"1323043200000","8.230114335065688"
"1323302400000","8.481521249478806"
"1323561600000","8.249150804287602"
"1323820800000","7.9362833840583695"
"1324080000000","7.642399829239243"
"1324339200000","7.9071779144844045"
"1324598400000","8.16965684940505"
"1324857600000","8.505957984772126"
"1325116800000","8.844789593815593"
"1325376000000","8.917107933413472"
"1325635200000","8.58316359954815"
"1325894400000","9.019735260561635"
"1326153600000","9.461307725013755"
"1326412800000","9.768831316260558"
"1326672000000","9.388501173564086"
"1326931200000","9.37961895864113"
"1327190400000","9.406265603410004"
"1327449600000","9.333958282281818"
"1327708800000","9.576555798470467"
"1327968000000","9.686121881783322"
"1328227200000","10.020446318738449"
"1328486400000","10.201525979451663"
"1328745600000","10.08324074275993"
"1329004800000","9.679950634686362"
"1329264000000","9.836710968851333"
"1329523200000","9.738735759998226"
"1329782400000","10.05485599511255"
"1330041600000","10.494780658121597"
"1330300800000","10.389512472671205"
"1330560000000","11.005259684127727"
"1330819200000","10.517507284680345"
"1331078400000","10.380180397562624"
"1331337600000","10.630744226929325"
"1331596800000","11.630034184260682"
"1331856000000","11.268588880545078"
"1332115200000","11.262359104582533"
"1332374400000","11.362408739244291"
"1332633600000","11.512575333499447"
"1332892800000","11.565775774042418"
"1333152000000","11.82900503977281"
"1333411200000","11.687124826239225"
"1333670400000","11.296795865307033"
"1333929600000","10.580639072209854"
"1334188800000","11.054226628935412"
"1334448000000","11.230435127292177"
"1334707200000","10.540588349718032"
"1334966400000","10.73486966036565"
"1335225600000","11.418405202413993"
"1335484800000","11.36237769896741"
"1335744000000","11.170240345434607"
"1336003200000","11.965216917505819"
"1336262400000","12.266613895083912"
"1336521600000","12.427311893709483"
"1336780800000","12.643426184799896"
"1337040000000","12.368565671816183"
"1337299200000","11.028251243200405"
"1337558400000","11.520583887986163"
"1337817600000","11.32365083007187"
"1338076800000","10.79952111568779"
"1338336000000","10.935916830795733"
"1338595200000","11.18597681440548"
"1338854400000","11.502347875823009"
"1339113600000","11.830017903719737"
"1339372800000","12.037097903264025"
"1339632000000","12.011524922557523"
"1339891200000","12.265987950842174"
"1340150400000","12.69321759532613"
"1340409600000","12.334991206213417"
"1340668800000","12.51723202067376"
"1340928000000","12.763862978263031"
"1341187200000","12.481856399492573"
"1341446400000","12.534480552513617"
"1341705600000","13.14301116928896"
"1341964800000","13.544869552321574"
"1342224000000","13.544869552321575"
"1342483200000","13.010039992404378"
"1342742400000","13.79249216082005"
"1343001600000","13.756259387924418"
"1343260800000","13.73126462090366"
"1343520000000","14.844610400976931"
"1343779200000","15.401451051586545"
"1344038400000","15.543241904864987"
"1344297600000","14.998496759650218"
"1344556800000","15.72166439512033"
"1344816000000","16.239378176441402"
"1345075200000","17.16315850909434"
"1345334400000","17.129757206272657"
"1345593600000","17.798766797434983"
"1345852800000","17.829883522605343"
"1346112000000","18.031951319955372"
"1346371200000","18.54599769402943"
"1346630400000","18.75337888974597"
"1346889600000","19.152018182226687"
"1347148800000","20.637486812577997"
"1347408000000","21.35228907868737"
"1347667200000","19.954355670345272"
"1347926400000","20.566569842398057"
"1348185600000","20.992844131836026"
"1348444800000","22.132290058647282"
"1348704000000","21.94642792222307"
"1348963200000","21.80405072532265"
"1349222400000","21.437937933292996"
"1349481600000","21.135591569257457"
"1349740800000","21.26974887681514"
"1350000000000","21.974337233782958"
"1350259200000","22.4081839708764"
"1350518400000","22.208977931245027"
"1350777600000","22.63454363415556"
"1351036800000","22.996163219837083"
"1351296000000","22.996163219837065"
"1351555200000","23.93433686163308"
"1351814400000","24.456806621414565"
"1352073600000","23.88593547708805"
"1352332800000","24.14628574544725"
"1352592000000","25.178779985291435"
"1352851200000","24.36685165084413"
"1353110400000","23.55039313762543"
"1353369600000","23.444725202546017"
"1353628800000","24.497345517762376"
"1353888000000","24.664807840637703"
"1354147200000","25.956520871232186"
"1354406400000","26.182662731194004"
"1354665600000","25.276044264100573"
"1354924800000","23.420025554852618"
"1355184000000","22.101275419334318"
"1355443200000","22.78033607116103"
"1355702400000","21.3459510760655"
"1355961600000","20.774048096928446"
"1356220800000","21.133046623949102"
"1356480000000","21.635644561778033"
"1356739200000","23.309716644502128"
"1356998400000","23.296847089742045"
"1357257600000","23.65664675745907"
"1357516800000","22.85257468520197"
"1357776000000","22.475567955692554"
"1358035200000","21.861217637373823"
"1358294400000","21.299673585170314"
"1358553600000","20.607376502228682"
"1358812800000","21.16121416858198"
"1359072000000","22.01504723754331"
"1359331200000","22.1280258041677"
"1359590400000","22.305395920932686"
"1359849600000","23.42283561349563"
"1360108800000","24.872657597110777"
"1360368000000","25.144633562305394"
"1360627200000","25.237755302874408"
"1360886400000","25.005149263216577"
"1361145600000","27.30794905582909"
"1361404800000","29.595101305725713"
"1361664000000","30.77256205682517"
"1361923200000","31.294539501040965"
"1362182400000","32.12481165972719"
"1362441600000","33.41230617178565"
"1362700800000","34.08914211257267"
"1362960000000","35.360893547163656"
"1363219200000","34.46136204464808"
"1363478400000","38.22467565887819"
"1363737600000","42.989023914251675"
"1363996800000","47.85131533255679"
"1364256000000","52.65649086106915"
"1364515200000","53.68090656911035"
"1364774400000","52.400309364417744"
"1365033600000","59.67548843225432"
"1365292800000","59.22531030867792"
"1365552000000","60.262994467146804"
"1365811200000","64.73359302008411"
"1366070400000","63.807270561042515"
"1366329600000","66.69336865081573"
"1366588800000","68.01745473127586"
"1366848000000","70.29492658910178"
"1367107200000","73.92757465399642"
"1367366400000","75.22107936937616"
"1367625600000","73.8857531736754"
"1367884800000","75.27739833987982"
"1368144000000","80.35790716319875"
"1368403200000","85.00907721271605"
"1368662400000","86.7451090243878"
"1368921600000","86.38343730779688"
"1369180800000","82.703224256852"
"1369440000000","85.56327812164227"
"1369699200000","94.27157206955175"
"1369958400000","99.52252389225703"
"1370217600000","108.66058008902614"
"1370476800000","123.88331782075822"
"1370736000000","132.34272101304796"
"1370995200000","136.53379666567224"
"1371254400000","139.19354595136727"
"1371513600000","143.4983814914287"
"1371772800000","137.7097321140257"
"1372032000000","149.97211993255254"
"1372291200000","157.52566077164616"
"1372550400000","160.35718925022599"
"1372809600000","168.03751387262224"
"1373068800000","175.29954315245422"
"1373328000000","187.87505056961413"
"1373587200000","203.8510744098401"
"1373846400000","209.21208398452313"
"1374105600000","218.30889074982295"
"1374364800000","222.0247867625858"
"1374624000000","237.86930249973366"
"1374883200000","247.21801452814796"
"1375142400000","249.05065184870207"
"1375401600000","278.5726988147245"
"1375660800000","298.2627314366096"
"1375920000000","324.0868070225849"
"1376179200000","355.03165698679044"
"1376438400000","395.36638220311653"
"1376697600000","417.64607194077456"
"1376956800000","449.9524543737449"
"1377216000000","479.5403463213367"
"1377475200000","510.1153164276665"
"1377734400000","540.642312281752"
"1377993600000","584.5862041650807"
"1378252800000","661.1613938480466"
"1378512000000","725.4965436960509"
"1378771200000","723.487776940836"
"1379030400000","796.3840345041799"
"1379289600000","895.8337966934439"
"1379548800000","935.2841392249851"
"1379808000000","1003.7840543369235"
"1380067200000","1082.9670195794365"
"1380326400000","1244.7440028901103"
"1380585600000","1285.2374816335432"
"1380844800000","1327.3843201087675"
"1381104000000","1465.746415865673"
"1381363200000","1563.787432295817"
"1381622400000","1697.6924724543298"
"1381881600000","1998.7875744573157"
"1382140800000","2338.4042314949716"
"1382400000000","2628.205872683148"
"1382659200000","2810.0987232674456"
"1382918400000","3154.2651073280254"
"1383177600000","3374.437282351972"
"1383436800000","3678.4224939003325"
"1383696000000","3825.5593936563464"
"1383955200000","3802.868954489952"
"1384214400000","3933.3951330735413"
"1384473600000","4295.967252239636"
"1384732800000","4826.5324820488295"
"1384992000000","4837.318485408744"
"1385251200000","4981.7825932810065"
"1385510400000","4999.095478053488"
"1385769600000","5370.127722771562"
"1386028800000","5747.665809673451"
"1386288000000","6234.333071786506"
"1386547200000","6445.325810718848"
"1386806400000","7078.181464205418"
"1387065600000","7626.345870173981"
"1387324800000","8114.884684697727"
"1387584000000","9005.070762987305"
"1387843200000","9414.272755427746"
"1388102400000","9731.244641570196"
"1388361600000","9770.02459601524"
"1388620800000","10323.519551669315"
"1388880000000","10582.920396900516"
"1389139200000","11760.629686481998"
"1389398400000","12813.236259515297"
"1389657600000","14305.126955430444"
"1389916800000","15285.627659730502"
"1390176000000","15605.925980390619"
"1390435200000","15821.968929630577"
"1390694400000","16994.944758477523"
"1390953600000","17732.347652035136"
"1391212800000","17822.991987249763"
"1391472000000","19271.889063136332"
"1391731200000","20656.480750335646"
"1391990400000","21087.885125929508"
"1392249600000","21315.11098354659"
"1392508800000","22134.206951473276"
"1392768000000","24359.788480755164"
"1393027200000","26123.495970465363"
"1393286400000","27225.087107952782"
"1393545600000","27313.985351570595"
"1393804800000","29032.720982763483"
"1394064000000","29164.00876656257"
"1394323200000","29671.474494862923"
"1394582400000","31486.989372630807"
"1394841600000","32057.976130933916"
"1395100800000","33824.370643244554"
"1395360000000","33714.16825697453"
"1395619200000","36430.61869844965"
"1395878400000","38996.44354061911"
"1396137600000","41705.37043345701"
"1396396800000","41778.36544537938"
"1396656000000","44836.18623542418"
"1396915200000","47780.199662514664"
"1397174400000","48128.63571174965"
"1397433600000","49108.70776622058"
"1397692800000","52541.97140651387"
"1397952000000","55940.889781725484"
"1398211200000","55738.05725338113"
"1398470400000","56994.02461229938"
"1398729600000","57043.58463370138"
"1398988800000","59124.327899503674"
"1399248000000","60375.432462520854"
"1399507200000","62954.26662221349"
"1399766400000","63920.17143500918"
"1400025600000","67604.47014495586"
"1400284800000","71358.15180252657"
"1400544000000","74314.99306149459"
"1400803200000","76704.13835450374"
"1401062400000","77693.3119072989"
"1401321600000","79388.73573701018"
"1401580800000","79597.02104263773"
"1401840000000","86799.36343175698"
"1402099200000","88537.81467555478"
"1402358400000","87321.39742462565"
"1402617600000","88915.5363535424"
"1402876800000","95511.148909345"
"1403136000000","105251.71695701474"
"1403395200000","113782.95901423584"
"1403654400000","118931.46261857284"
"1403913600000","122564.4172644777"
"1404172800000","124527.46991473656"
"1404432000000","120435.86874224569"
"1404691200000","118958.00693112356"
"1404950400000","125885.28042711284"
"1405209600000","128751.73842545299"
"1405468800000","128806.15627597684"
"1405728000000","134448.47987745813"
"1405987200000","138379.33175975113"
"1406246400000","133947.25351833558"
"1406505600000","131646.20681174673"
"1406764800000","138928.45083802432"
"1407024000000","145962.67675063573"
"1407283200000","142370.1587266913"
"1407542400000","142042.10679820742"
"1407801600000","156186.90539780844"
"1408060800000","168551.64590601003"
"1408320000000","166590.11386720347"
"1408579200000","173869.3809595736"
"1408838400000","185549.64738442973"
"1409097600000","187620.01062273973"
"1409356800000","191175.98555331517"
"1409616000000","205492.28522401236"
"1409875200000","210825.0290594278"
"1410134400000","214261.87164215933"
"1410393600000","212119.25292573773"
"1410652800000","215235.78924053276"
"1410912000000","230941.5696626661"
"1411171200000","251183.75303059025"
"1411430400000","256320.19037955598"
"1411689600000","242339.08908612563"
"1411948800000","237192.74211888437"
"1412208000000","244492.45359017779"
"1412467200000","247623.8573426998"
"1412726400000","262392.6758720853"
"1412985600000","262629.4035253776"
"1413244800000","254597.33284852465"
"1413504000000","258511.7331420516"
"1413763200000","255280.33647777615"
"1414022400000","257517.45724535154"
"1414281600000","261957.99668838008"
"1414540800000","269178.88971104537"
"1414800000000","277528.21229768166"
"1415059200000","289794.6526202308"
"1415318400000","298142.20850664045"
"1415577600000","290766.3525813445"
"1415836800000","286306.5269183879"
"1416096000000","285462.79452078935"
"1416355200000","287993.9917135846"
"1416614400000","281806.1040828413"
"1416873600000","286019.93679089606"
"1417132800000","280465.55231544265"
"1417392000000","291626.93654024095"
"1417651200000","285903.1497582931"
"1417910400000","286699.9065059102"
"1418169600000","277260.33042566705"
"1418428800000","286100.5156178536"
"1418688000000","289225.7446861719"
"1418947200000","274761.5610297493"
"1419206400000","271171.9834029166"
"1419465600000","277685.48804549273"
"1419724800000","297019.7954876107"
"1419984000000","309909.3337823561"
"1420243200000","318714.7260085566"
"1420502400000","323459.8597767038"
"1420761600000","316894.2242005534"
"1421020800000","302463.70397284144"
"1421280000000","297101.57323095674"
"1421539200000","306288.22724892077"
"1421798400000","312263.310981595"
"1422057600000","303519.9382741104"
"1422316800000","282598.2964383434"
"1422576000000","296921.43842116377"
"1422835200000","317069.20147820935"
"1423094400000","315666.4982573728"
"1423353600000","324459.4369274946"
"1423612800000","325783.7946852596"
"1423872000000","318705.11697598436"
"1424131200000","324853.9349558609"
"1424390400000","338744.67658662656"
"1424649600000","345058.6500551564"
"1424908800000","338305.85808544967"
"1425168000000","335436.4235284754"
"1425427200000","347109.3574442462"
"1425686400000","337495.05814540834"
"1425945600000","336202.54370972834"
"1426204800000","346865.67913485935"
"1426464000000","337478.8310799632"
"1426723200000","326027.453578248"
"1426982400000","333100.36321166024"
"1427241600000","342699.2978060493"
"1427500800000","361125.72885981074"
"1427760000000","363944.16603336256"
"1428019200000","349346.5878150692"
"1428278400000","346632.80941706506"
"1428537600000","345894.12911241356"
"1428796800000","344119.0778654283"
"1429056000000","342714.5102006714"
"1429315200000","339554.2329549686"
"1429574400000","346928.21319494204"
"1429833600000","348565.8874031984"
"1430092800000","350074.04970103607"
"1430352000000","333033.2841708256"
"1430611200000","338104.8570262188"
"1430870400000","331409.44537612674"
"1431129600000","346053.3452830632"
"1431388800000","341721.403307448"
"1431648000000","342398.0793536015"
"1431907200000","365143.5210582899"
"1432166400000","350303.9654659398"
"1432425600000","347644.5787043501"
"1432684800000","338632.8548296611"
"1432944000000","337593.0405364279"
"1433203200000","338632.85482966143"
"1433462400000","341152.73551492824"
"1433721600000","351645.17658567725"
"1433980800000","362626.69722581486"
"1434240000000","363978.520887421"
"1434499200000","352646.7784105632"
"1434758400000","362174.7751636253"
"1435017600000","347242.6247790907"
"1435276800000","359593.7344002983"
"1435536000000","361711.0674782196"
"1435795200000","354835.580269439"
"1436054400000","361303.8832013378"
"1436313600000","373630.5241199132"
"1436572800000","373981.35090312443"
"1436832000000","362611.5953885363"
"1437091200000","363853.4614238876"
"1437350400000","370334.19420020276"
"1437609600000","367795.1742595551"
"1437868800000","379982.6239220452"
"1438128000000","386597.3152424763"
"1438387200000","376078.94597712"
"1438646400000","384246.50452746224"
"1438905600000","377563.95662263676"
"1439164800000","368785.4996865437"
"1439424000000","388746.1136641017"
"1439683200000","381356.8742491674"
"1439942400000","365264.28779900644"
"1440201600000","385847.82860735216"
"1440460800000","399023.0436724837"
"1440720000000","400167.10305827536"
"1440979200000","407263.8701419768"
"1441238400000","413043.39526225085"
"1441497600000","415387.58116583165"
"1441756800000","415620.8830386149"
"1442016000000","431987.7009136632"
"1442275200000","427538.38938739896"
"1442534400000","429156.32085149473"
"1442793600000","414405.2594535765"
"1443052800000","410138.50502978667"
"1443312000000","430216.77298296755"
"1443571200000","448756.9669215088"
"1443830400000","441993.62506882334"
"1444089600000","453468.788130199"
"1444348800000","430567.5198222158"
"1444608000000","432294.9722588143"
"1444867200000","429703.7936039166"
"1445126400000","442884.8037179"
"1445385600000","448285.7600076941"
"1445644800000","442308.86606501107"
"1445904000000","444903.0529627531"
"1446163200000","451963.84968615585"
"1446422400000","468259.4999243519"
"1446681600000","477904.2707995149"
"1446940800000","471272.8516857381"
"1447200000000","457125.8242430142"
"1447459200000","491295.5186716333"
"1447718400000","513536.83494147164"
"1447977600000","505496.3736733129"
"1448236800000","527474.4768765004"
"1448496000000","537269.345686539"
"1448755200000","550227.343209118"
"1449014400000","573246.6610989643"
"1449273600000","558786.3849631345"
